temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_cumulative
57.41462,100.00741,99.98492,100.03995,0.0019792262966262797,0.00024150209991597498,3.926308797235234e-13,0.0012798486536697291,8.103845684407371e-05,0.0016023892108224086,-0.0004502659986940216,0.004809295584299648,3.5180320697032343e-08,0.0004738114659805748,3.408617793835422e-05,0.005317228408539274,-0.002932196837939216,0.001061215141477858,1.658470849891384e-10,0.002029146370861956,7.413735889849576e-05,0.0031644990370853945
58.36954,100.00484,99.98784,100.04365,-0.0026180896664840247,0.00024639356507870916,5.226414770236387e-13,0.0012975429307161889,8.208630991242251e-05,0.0016260228062299619,-0.0010786007544609788,0.004881508891450809,4.023524791895904e-08,0.00048047082921476894,3.452940468482574e-05,0.0053965493605983225,-0.0025866127222400337,0.0010771744019832964,2.0030444994340856e-10,0.0020524644684926153,7.501540207305081e-05,0.0032046544728534126
59.32445,100.01241,99.98986,100.04201,-0.003963745084377024,0.00025139962439089643,6.946479843487776e-13,0.001315521972946596,8.314980620586432e-05,0.0016500714042380047,0.00065975566085541,0.004954996210015825,4.5989360543836125e-08,0.0004872387160210009,3.4979259097373044e-05,0.005477260174494743,0.0006440074833449216,0.001093414111105903,2.4171429377825986e-10,0.002076095620140135,7.590544537583719e-05,0.003245415418336169
60.27937,100.01241,99.98661,100.04239,0.0004293620831177236,0.00025652344934792105,9.21870171614381e-13,0.0013337914212003161,8.422923448739544e-05,0.0016745441059575028,0.0019164251724248516,0.005029785076035975,5.2535525150882176e-08,0.0004941172931014088,3.543586331094304e-05,0.005559390767973478,0.0027594011611355995,0.0011099402863760882,2.9143704747726e-10,0.002100045163402362,7.680769454176989e-05,0.0032867934357572676
61.23428,100.01159,99.98459,100.03835,-0.0012356901460250924,0.0002617680917581449,1.2215640630366464e-12,0.0013523562671701294,8.532484374310728e-05,0.0016994492038929457,0.00024090091667972047,0.005105900522953478,5.997808451287466e-08,0.0005011084839621125,3.589932262491153e-05,0.005642968307625016,-0.0010995406403750962,0.0011267583893595913,3.510881504955746e-10,0.0021243175241978714,7.77223210460429e-05,0.0033287985856916558
62.1892,100.01477,99.98871,100.04193,-0.0029583746014480994,0.00026713691627101746,1.6162435124774129e-12,0.0013712223867980806,8.643693373554412e-05,0.0017247962384208855,-0.004063192160401741,0.005183371364197417,6.843481821641966e-08,0.000508214546282317,3.63697638071347e-05,0.005728024109105085,-0.004141728082935003,0.00114387471380756,4.22589077087259e-10,0.002148918225089648,7.864953776498068e-05,0.0033714428992512656
63.14411,100.01724,99.9925,100.04611,-0.004906171548761051,0.0002726331640678485,2.135201456025172e-12,0.0013903949873373927,8.756576331451559e-05,0.0017505939168549582,0.00029317090450575733,0.005262223831269515,7.803787889460049e-08,0.0005154374871364917,3.68472963074875e-05,0.005814586652592388,-0.0013771130609683269,0.001161294979841767,5.082171996042533e-10,0.002173851853268375,7.958952240694286e-05,0.0034147368637342844
64.09903,100.02414,99.99134,100.04137,-0.0010838017844250203,0.00027826040616190143,2.8165338006641312e-12,0.0014098801908825746,8.871164371248596e-05,0.0017768522435734956,-0.00133526333753764,0.005342488082002739,8.893624765262498e-08,0.0005227796594788253,3.7332051723512986e-05,0.00590268872945273,0.0008848920598509835,0.001179025771753833,6.106763827449506e-10,0.002199124123510266,8.054249526800776e-05,0.0034586930012084896
65.05394,100.01931,99.99081,100.04866,0.0046967568978715235,0.00028402208624741604,3.709647187429737e-12,0.0014296834306436565,8.987484407710582e-05,0.0018035803646778254,-0.0074352188310982115,0.005424191610237258,1.012968557789027e-07,0.0005302431580001717,3.782414383694417e-05,0.005992360208930153,0.00114145671148691,0.0011970730819304825,7.331652860709211e-10,0.002224739790827863,8.150864054096792e-05,0.0035033222464645997
66.00886,100.01517,99.98916,100.05557,0.0027070301712441847,0.0002899219959163678,4.8785895534600976e-12,0.0014498110864966448,9.105568760348697e-05,0.0018307887748950891,-0.0040422111498870095,0.005507365989150459,1.1530765231872472e-07,0.0005378304354537202,3.832370928105766e-05,0.006083635441537555,-0.0017960082717607406,0.0012154438003524508,8.794746576202164e-10,0.002250704769775941,8.248818623205705e-05,0.0035486376358351062
66.96377,100.01414,99.99424,100.05638,-0.0009005829919104258,0.0002959637955274892,6.406155830377491e-12,0.0014702688285604673,9.225445419233042e-05,0.0018584870846864426,-0.002110122242491741,0.005592040043027609,1.3117894016375008e-07,0.0005455436784117883,3.8830866359533646e-05,0.006176545766739094,-0.0015394436201034978,0.001234144206187517,1.0540804945190168e-09,0.0022770239900329814,8.348132328093027e-05,0.0035946505735819233
67.91869,100.01689,99.9921,100.0596,-0.0018011961418409328,0.00030215151255595337,8.399331782287404e-12,0.001491063306734501,9.347147951764932e-05,0.0018866863072074353,-0.004209807551369238,0.005678246835509024,1.4914719903238298e-07,0.0005533854441898004,3.9345756957178196e-05,0.006271127183855034,0.0046287092324632795,0.0012531815111361166,1.2622776217781292e-09,0.0023037035738302735,8.448828770701181e-05,0.0036413746349510234
68.8736,100.01758,99.9854,100.06442,-0.0024399897643547774,0.00030848903927392906,1.0995969622036095e-11,0.0015122004395870842,9.470705471061672e-05,0.0019153965445675995,-0.002911276253193762,0.005766016593509857,1.6947666694665163e-07,0.0005613580157364539,3.986850409889757e-05,0.006367412590012156,0.005529303519907103,0.001272562296522731,1.5103062100855683e-09,0.0023307486326651933,8.550927747095885e-05,0.0036888217169650933
69.82852,100.02155,99.98154,100.06516,-0.005419343731333015,0.00031498065552606705,1.4373625757315544e-11,0.0015336871599313064,9.596152846516454e-05,0.0019446293582961638,0.0033668351816444897,0.00585538395070135,1.924640930610798e-07,0.0005694640599458288,4.039925514708076e-05,0.006465439729887321,0.002974075513087371,0.0012922941127368177,1.805534471011332e-09,0.0023581655046922756,8.654453692165787e-05,0.003737005959885222
70.78343,100.02793,99.97972,100.05799,-0.006592210710351765,0.0003216305019380702,1.876034000986754e-11,0.0015555296469486556,9.723520364375926e-05,0.0019743953712908252,0.004178417243011268,0.0059463806131597715,2.1844059692665625e-07,0.0005777059608813722,4.093813805681512e-05,0.0065652431526948855,0.0008587261402013269,0.001312383859550828,2.1566297282492942e-09,0.002385959490704913,8.759427132718662e-05,0.0037859397782126557
71.73835,100.03414,99.9799,100.05718,-0.0045082337703519215,0.00032844312849290375,2.4448885722339276e-11,0.0015777351299427584,9.852844252734291e-05,0.002004706725411891,-0.002508111783058098,0.006039042868895333,2.4777756302901947e-07,0.0005860865003002885,4.148530590491958e-05,0.00666686245266357,-0.004277910488269754,0.0013328394440120695,2.573807332880977e-09,0.0024141371533933963,8.865873369604312e-05,0.0038356379049088417
72.69326,100.03654,99.98789,100.06278,0.0001832341457159714,0.0003354229419036098,3.181405446380686e-11,0.0016003100615322402,9.984156023515594e-05,0.00203557459548506,-0.0014661451365327594,0.006133403984310659,2.808888104908666e-07,0.00059460816837709,4.2040891795809085e-05,0.006770333933294049,-0.00369147699877459,0.0013536681016079193,3.069060961093311e-09,0.002442703990664646,8.973813690302661e-05,0.0038861132982365527
